Expectimax,False,0:00:26.460527,174
Expectimax,False,0:00:01.663261,9
Expectimax,False,0:00:01.632254,9
Expectimax,False,0:00:01.788392,12
Expectimax,False,0:00:09.992606,166
Expectimax,True,0:00:14.175642,176
Expectimax,False,0:00:25.778604,174
Expectimax,True,0:00:15.424367,176
Minimax,False,0:00:01.652444,9
Minimax,True,0:00:11.931872,176
Minimax,False,0:00:04.205730,63
